Date,Lot,Defect,Progress,Progress_Ratio,Prefix_Length,Timestamp,pH_Current,pH_std,pH_min,pH_IQR,pH_exc_high_rate,pH_Display_Excursion_Rate,Temp_Current,Temp_std,Temp_min,Temp_IQR,Temp_exc_high_rate,Temp_Display_Excursion_Rate,Voltage_Current,Voltage_std,Voltage_min,Voltage_IQR,Voltage_exc_high_rate,Voltage_Display_Excursion_Rate,EW_Raw_Probability,EW_Risk_Score,EW_Risk_Percentile,EW_Reference_Threshold,EW_Threshold_Alert,EW_Display_Status,EW_Validated,Actual_Label,EW_OOF_Raw_Probability,EW_OOF_Risk_Score,EW_OOF_Risk_Percentile,EW_OOF_Reference_Threshold,EW_OOF_Threshold_Alert,EW_OOF_Fold
2021-09-06,2,0,20,0.2,14,2021-09-06 16:37:04.800,1.97,0.1301161780111135,1.81,0.2275,0.0,0.0,41.0,1.6067920740502708,40.11,2.437500000000007,0.0714285714285714,0.0,15.35,0.826956554395177,15.35,0.4749999999999996,0.0,0.0,0.00013702863,-0.2632230176984277,0.1681818181818181,0.045932300388813,False,낮음,False,정상,0.00015956922,-0.1874752914500871,0.14545454545454545,0.10472393780946732,False,1
2021-09-06,2,0,30,0.3,21,2021-09-06 16:37:39.800,2.1,0.1224705989984846,1.81,0.2299999999999999,0.0,0.0,43.57,1.4912139509872646,40.11,2.5700000000000003,0.0476190476190476,0.0,18.79,1.2982038874280628,15.27,1.8100000000000005,0.0476190476190476,0.0,3.1340045e-05,-0.1838588518981215,0.0818181818181818,0.0354211032390594,False,낮음,False,정상,2.2296732e-05,-0.2203775050466197,0.02727272727272727,0.12384884059429169,False,1
2021-09-06,2,0,40,0.4,28,2021-09-06 16:38:14.900,1.87,0.1236097289025628,1.81,0.2299999999999999,0.0357142857142857,0.0,40.35,1.5075500904222972,40.11,2.6300000000000026,0.0714285714285714,0.0,15.68,1.1714945458257462,15.27,1.4600000000000009,0.0357142857142857,0.0,4.0297236e-05,-0.1187471190434362,0.1590909090909091,0.035061702132225,False,낮음,False,정상,0.00013748909,-0.0957436609426131,0.35454545454545455,0.043242309242486954,False,1
2021-09-06,2,0,50,0.5,35,2021-09-06 16:38:49.900,1.97,0.1271120725643187,1.81,0.2250000000000001,0.0571428571428571,2.857142857142857,40.8,1.6959854724286638,36.94,2.4750000000000014,0.0571428571428571,2.857142857142857,18.53,1.1620593860929498,15.27,1.6250000000000018,0.0285714285714285,0.0,1.5107651e-05,-0.1637291542636757,0.0909090909090909,0.0189888644963502,False,낮음,False,정상,6.031215e-05,-0.10669370809369076,0.37727272727272726,0.010447117500007153,False,1
2021-09-06,2,0,60,0.6,41,2021-09-06 16:39:19.900,1.87,0.1272586189519632,1.81,0.2299999999999999,0.048780487804878,2.4390243902439024,43.28,1.6335391773393255,36.94,2.240000000000002,0.073170731707317,2.4390243902439024,17.84,1.1991913942319634,15.27,1.8100000000000005,0.024390243902439,0.0,1.2465101e-05,-0.1457988794270722,0.0954545454545454,0.0195298474282026,False,낮음,False,정상,6.2224055e-05,-0.0774846235655524,0.4318181818181818,0.009915557689964771,False,1
2021-09-06,2,0,65,0.65,45,2021-09-06 16:39:39.900,1.82,0.1241935602357884,1.81,0.2299999999999999,0.0444444444444444,2.2222222222222223,42.78,1.635140249753408,36.94,2.3500000000000014,0.0666666666666666,2.2222222222222223,16.15,1.2069360573222787,15.27,1.8100000000000005,0.0222222222222222,0.0,9.511271e-06,-0.1688444624164591,0.0318181818181818,0.0202237516641616,False,낮음,False,정상,2.9188637e-05,-0.1266877223132647,0.30454545454545456,0.005443901754915714,False,1
2021-09-06,2,0,70,0.7,48,2021-09-06 16:39:54.900,1.83,0.1255284927108961,1.81,0.2299999999999999,0.0416666666666666,2.083333333333333,41.44,1.6017782117747494,36.94,2.242500000000007,0.0625,2.083333333333333,15.24,1.2031067938661175,15.24,1.8200000000000005,0.0208333333333333,0.0,2.6175061e-05,-0.1403276846987104,0.2318181818181818,0.0302053727209568,False,낮음,False,정상,3.804523e-05,-0.11114551398653348,0.38636363636363635,0.006403928156942129,False,1
2021-09-06,2,0,75,0.75,52,2021-09-06 16:40:15.000,1.82,0.1243861246038593,1.81,0.2224999999999997,0.0384615384615384,1.9230769230769231,40.53,1.6127610455505337,36.94,2.427500000000009,0.0384615384615384,1.9230769230769231,17.89,1.2007338599428572,15.24,1.837500000000002,0.0192307692307692,0.0,2.8888617e-05,-0.1036219603735975,0.2636363636363636,0.0217093117535114,False,낮음,False,정상,3.014507e-05,-0.12484195090203228,0.31363636363636366,0.007156230043619871,False,1
2021-09-06,2,0,80,0.8,55,2021-09-06 16:40:30.000,1.99,0.123655054043789,1.81,0.2249999999999996,0.0363636363636363,1.818181818181818,41.41,1.5790164436423488,36.94,2.115000000000002,0.0363636363636363,1.818181818181818,18.74,1.1960021226741522,15.24,1.75,0.0181818181818181,0.0,4.59736e-05,-0.0743749902359499,0.3727272727272727,0.027820948511362,False,낮음,False,정상,5.5125955e-05,-0.08702946831938849,0.4090909090909091,0.007958420552313328,False,1
2021-09-06,2,0,100,1.0,69,2021-09-06 16:41:40.000,1.97,0.1249777473798973,1.81,0.2299999999999999,0.0289855072463768,1.4492753623188406,41.57,1.4857468750231624,36.94,1.8999999999999984,0.0289855072463768,1.4492753623188406,17.64,1.2504056801200103,15.09,1.8400000000000016,0.0289855072463768,0.0,4.598334e-05,-0.1252461438840642,0.2909090909090909,0.030927175655961,False,낮음,False,정상,0.00012821378,0.04245063840932466,0.5272727272727272,0.006223993841558695,False,1
2021-09-06,3,0,20,0.2,14,2021-09-06 16:43:12.600,1.93,0.1871592141161408,1.91,0.1525,0.1428571428571428,14.285714285714285,42.81,1.3589801040033385,40.72,2.2250000000000014,0.0,0.0,17.57,1.1608002165993694,15.35,1.2049999999999983,0.0,0.0,0.025571955,5.709663264619199,0.9454545454545454,0.045932300388813,False,주의,False,정상,0.07016337,16.889855021602166,0.9636363636363636,0.10472393780946732,False,1
